2022-03-24 15:29:10 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2022-03-24 15:29:10 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2022-03-24 15:29:10 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=Server, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [Server]
2022-03-24 15:29:10 DEBUG ProviderChecker:85 - Persistence-unit [Server] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2022-03-24 15:29:10 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: Server
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/micha/OneDrive/Pulpit/Studia/Semestr%20IV/Programowanie_JAVA/Projekt/Projekt_Przemek_Grzesiek_Michal/Serwer/target/classes
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Adresy
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker
		com.Kaczor.Kaluzinski.Kalarus.Database.Client
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.cj.jdbc.Driver
		javax.persistence.jdbc.password: 
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/baza
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: root]
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2022-03-24 15:29:10 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.6.5.Final
, hibernate.persistenceUnitName=Server, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, javax.persistence.jdbc.driver=com.mysql.cj.jdbc.Driver, hibernate.hbm2ddl.auto=update, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=17+35-LTS-2724, user.name=micha, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/baza, file.encoding=Cp1250, hibernate.ejb.persistenceUnitName=Server, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\micha\AppData\Local\Temp\, java.version=17, user.dir=C:\Users\micha\OneDrive\Pulpit\Studia\Semestr IV\Programowanie_JAVA\Projekt\Projekt_Przemek_Grzesiek_Michal\Serwer, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, jakarta.persistence.jdbc.url=jdbc:mysql://localhost:3306/baza, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.registry.StandardServiceRegistryBuilder$1@5408793a, native.encoding=Cp1250, java.library.path=C:\Program Files\Java\jdk-17\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\OracleServer\bin;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Users\micha\AppData\Local\Microsoft\WindowsApps;;., java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=17+35-LTS-2724, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, javax.persistence.jdbc.password=****, java.class.version=61.0}
2022-05-23 20:46:20 DEBUG JaccIntegrator:84 - Skipping JACC integration as it was not enabled
2022-05-23 20:46:20 DEBUG SessionFactoryImpl:316 - Instantiated session factory
2022-05-23 20:46:20 DEBUG TypeConfiguration$Scope:154 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@3d13501] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@7e02cb7f]
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker] is safe
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client] is safe
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip] is safe
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin] is safe
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office] is safe
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment] is safe
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Adresy] is safe
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Adresy
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement] is safe
2022-05-23 20:46:20 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4002 - Static SQL for entity: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4007 -  Version select: select idPracownicy from Pracownicy where idPracownicy =?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4010 -  Snapshot select: select worker_.idPracownicy, worker_.idAdresy as idadresy2_5_, worker_.idBiura as idbiura3_5_, worker_.Imie as imie4_5_, worker_.Nick as nick5_5_, worker_.Haslo as haslo6_5_, worker_.Pesel as pesel7_5_, worker_.Nazwisko as nazwisko8_5_ from Pracownicy worker_ where worker_.idPracownicy=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Pracownicy (idAdresy, idBiura, Imie, Nick, Haslo, Pesel, Nazwisko, idPracownicy) values (?, ?, ?, ?, ?, ?, ?, ?)
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Update 0: update Pracownicy set idAdresy=?, idBiura=?, Imie=?, Nick=?, Haslo=?, Pesel=?, Nazwisko=? where idPracownicy=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Pracownicy where idPracownicy=?
2022-05-23 20:46:20 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@7fa8689f]
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : idAdres
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : idOffice
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : nick
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : password
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : pesel
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surname
2022-05-23 20:46:20 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2022-05-23 20:46:20 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2022-05-23 20:46:20 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker)
    - Returns
       - EntityReturnImpl(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker, querySpaceUid=<gen:0>, path=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker)
          - SQL table alias mapping - worker0_
          - alias suffix - 0_
          - suffixed key columns - {idpracow1_5_0_}

2022-05-23 20:46:20 DEBUG EntityLoader:129 - Static select for entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker [NONE]: select worker0_.idPracownicy as idpracow1_5_0_, worker0_.idAdresy as idadresy2_5_0_, worker0_.idBiura as idbiura3_5_0_, worker0_.Imie as imie4_5_0_, worker0_.Nick as nick5_5_0_, worker0_.Haslo as haslo6_5_0_, worker0_.Pesel as pesel7_5_0_, worker0_.Nazwisko as nazwisko8_5_0_ from Pracownicy worker0_ where worker0_.idPracownicy=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4002 - Static SQL for entity: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4007 -  Version select: select idKlienci from Klienci where idKlienci =?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4010 -  Snapshot select: select client_.idKlienci, client_.idAdresy as idadresy2_2_, client_.idBiura as idbiura3_2_, client_.Imie as imie4_2_, client_.Pesel as pesel5_2_, client_.Telefon as telefon6_2_, client_.Nazwisko as nazwisko7_2_ from Klienci client_ where client_.idKlienci=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Klienci (idAdresy, idBiura, Imie, Pesel, Telefon, Nazwisko, idKlienci) values (?, ?, ?, ?, ?, ?, ?)
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Update 0: update Klienci set idAdresy=?, idBiura=?, Imie=?, Pesel=?, Telefon=?, Nazwisko=? where idKlienci=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Klienci where idKlienci=?
2022-05-23 20:46:20 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@634785c3]
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : idAdresy
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : idBiura
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : pesel
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : phonenumber
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : surname
2022-05-23 20:46:20 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2022-05-23 20:46:20 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2022-05-23 20:46:20 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client)
    - Returns
       - EntityReturnImpl(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client, querySpaceUid=<gen:0>, path=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client)
          - SQL table alias mapping - client0_
          - alias suffix - 0_
          - suffixed key columns - {idklienc1_2_0_}

2022-05-23 20:46:20 DEBUG EntityLoader:129 - Static select for entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Client [NONE]: select client0_.idKlienci as idklienc1_2_0_, client0_.idAdresy as idadresy2_2_0_, client0_.idBiura as idbiura3_2_0_, client0_.Imie as imie4_2_0_, client0_.Pesel as pesel5_2_0_, client0_.Telefon as telefon6_2_0_, client0_.Nazwisko as nazwisko7_2_0_ from Klienci client0_ where client0_.idKlienci=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4002 - Static SQL for entity: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4007 -  Version select: select idWycieczki from Wycieczki where idWycieczki =?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4010 -  Snapshot select: select trip_.idWycieczki, trip_.DataPowrotu as datapowr2_7_, trip_.DataWyjazdu as datawyja3_7_, trip_.idBiura as idbiura4_7_, trip_.MaxOsob as maxosob5_7_, trip_.Nazwa as nazwa6_7_, trip_.Telefon as telefon7_7_, trip_.Cena as cena8_7_, trip_.Standard as standard9_7_ from Wycieczki trip_ where trip_.idWycieczki=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Wycieczki (DataPowrotu, DataWyjazdu, idBiura, MaxOsob, Nazwa, Telefon, Cena, Standard, idWycieczki) values (?, ?, ?, ?, ?, ?, ?, ?, ?)
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Update 0: update Wycieczki set DataPowrotu=?, DataWyjazdu=?, idBiura=?, MaxOsob=?, Nazwa=?, Telefon=?, Cena=?, Standard=? where idWycieczki=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Wycieczki where idWycieczki=?
2022-05-23 20:46:20 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5a15da07]
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : datein
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : dateout
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : idOffice
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : maxguests
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : phonenumber
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : price
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : standard
2022-05-23 20:46:20 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2022-05-23 20:46:20 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2022-05-23 20:46:20 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip)
    - Returns
       - EntityReturnImpl(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip, querySpaceUid=<gen:0>, path=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip)
          - SQL table alias mapping - trip0_
          - alias suffix - 0_
          - suffixed key columns - {idwyciec1_7_0_}

2022-05-23 20:46:20 DEBUG EntityLoader:129 - Static select for entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip [NONE]: select trip0_.idWycieczki as idwyciec1_7_0_, trip0_.DataPowrotu as datapowr2_7_0_, trip0_.DataWyjazdu as datawyja3_7_0_, trip0_.idBiura as idbiura4_7_0_, trip0_.MaxOsob as maxosob5_7_0_, trip0_.Nazwa as nazwa6_7_0_, trip0_.Telefon as telefon7_7_0_, trip0_.Cena as cena8_7_0_, trip0_.Standard as standard9_7_0_ from Wycieczki trip0_ where trip0_.idWycieczki=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4002 - Static SQL for entity: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4007 -  Version select: select nick from panel where nick =?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4010 -  Snapshot select: select adminlogin_.nick, adminlogin_.password as password2_3_ from panel adminlogin_ where adminlogin_.nick=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into panel (password, nick) values (?, ?)
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Update 0: update panel set password=? where nick=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from panel where nick=?
2022-05-23 20:46:20 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@59f46c46]
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : password
2022-05-23 20:46:20 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2022-05-23 20:46:20 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2022-05-23 20:46:20 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin)
    - Returns
       - EntityReturnImpl(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin, querySpaceUid=<gen:0>, path=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin)
          - SQL table alias mapping - adminlogin0_
          - alias suffix - 0_
          - suffixed key columns - {nick1_3_0_}

2022-05-23 20:46:20 DEBUG EntityLoader:129 - Static select for entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin [NONE]: select adminlogin0_.nick as nick1_3_0_, adminlogin0_.password as password2_3_0_ from panel adminlogin0_ where adminlogin0_.nick=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4002 - Static SQL for entity: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4007 -  Version select: select idBiura from Biura where idBiura =?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4010 -  Snapshot select: select office_.idBiura, office_.idAdresy as idadresy2_1_, office_.Nazwa as nazwa3_1_, office_.NIP as nip4_1_ from Biura office_ where office_.idBiura=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Biura (idAdresy, Nazwa, NIP, idBiura) values (?, ?, ?, ?)
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Update 0: update Biura set idAdresy=?, Nazwa=?, NIP=? where idBiura=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Biura where idBiura=?
2022-05-23 20:46:20 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@2f8b4874]
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : idAddres
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : name
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : nip
2022-05-23 20:46:20 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2022-05-23 20:46:20 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2022-05-23 20:46:20 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office)
    - Returns
       - EntityReturnImpl(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office, querySpaceUid=<gen:0>, path=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office)
          - SQL table alias mapping - office0_
          - alias suffix - 0_
          - suffixed key columns - {idbiura1_1_0_}

2022-05-23 20:46:20 DEBUG EntityLoader:129 - Static select for entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office [NONE]: select office0_.idBiura as idbiura1_1_0_, office0_.idAdresy as idadresy2_1_0_, office0_.Nazwa as nazwa3_1_0_, office0_.NIP as nip4_1_0_ from Biura office0_ where office0_.idBiura=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4002 - Static SQL for entity: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4007 -  Version select: select idPlatnosci from Platnosci where idPlatnosci =?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4010 -  Snapshot select: select payment_.idPlatnosci, payment_.idUmowy as idumowy2_4_, payment_.StanPlatnosci as stanplat3_4_, payment_.CalkowityKoszt as calkowit4_4_, payment_.TypPlatnosci as typplatn5_4_ from Platnosci payment_ where payment_.idPlatnosci=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Platnosci (idUmowy, StanPlatnosci, CalkowityKoszt, TypPlatnosci, idPlatnosci) values (?, ?, ?, ?, ?)
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Update 0: update Platnosci set idUmowy=?, StanPlatnosci=?, CalkowityKoszt=?, TypPlatnosci=? where idPlatnosci=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Platnosci where idPlatnosci=?
2022-05-23 20:46:20 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@47719c64]
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : idaggrement
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : state
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : total_cost
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : type
2022-05-23 20:46:20 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:160 - Building LoadPlan...
2022-05-23 20:46:20 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2022-05-23 20:46:20 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment)
    - Returns
       - EntityReturnImpl(entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment, querySpaceUid=<gen:0>, path=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment)
          - SQL table alias mapping - payment0_
          - alias suffix - 0_
          - suffixed key columns - {idplatno1_4_0_}

2022-05-23 20:46:20 DEBUG EntityLoader:129 - Static select for entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment [NONE]: select payment0_.idPlatnosci as idplatno1_4_0_, payment0_.idUmowy as idumowy2_4_0_, payment0_.StanPlatnosci as stanplat3_4_0_, payment0_.CalkowityKoszt as calkowit4_4_0_, payment0_.TypPlatnosci as typplatn5_4_0_ from Platnosci payment0_ where payment0_.idPlatnosci=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4002 - Static SQL for entity: com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Adresy
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4007 -  Version select: select idAdresy from ADRESY where idAdresy =?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:4010 -  Snapshot select: select adresy_.idAdresy, adresy_.Miejscowosc as miejscow2_0_, adresy_.Kraj as kraj3_0_, adresy_.NumerDomu as numerdom4_0_, adresy_.KodPocztowy as kodpoczt5_0_, adresy_.Ulica as ulica6_0_ from ADRESY adresy_ where adresy_.idAdresy=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into ADRESY (Miejscowosc, Kraj, NumerDomu, KodPocztowy, Ulica, idAdresy) values (?, ?, ?, ?, ?, ?)
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Update 0: update ADRESY set Miejscowosc=?, Kraj=?, NumerDomu=?, KodPocztowy=?, Ulica=? where idAdresy=?
2022-05-23 20:46:20 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from ADRESY where idAdresy=?
2022-05-23 20:46:20 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3ad9e458]
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : city
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : country
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : homenumber
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : postdode
2022-05-23 20:46:20 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : street
